unique_id,station_unique_id,line,mode,platform_number,platform_naptan_code,cardinal_direction,friendly_name,is_customer_facing,has_service_interchange,has_step_free_route_information,direction_towards,designated_level_access_point,level_access_by_manual_ramp,additional_accessibility_information
HUBSRA-Plat08-EB-elizabeth,HUBSRA,elizabeth,elizabeth-line,8,,Eastbound,Eastbound Platform 8,TRUE,FALSE,TRUE,Shenfield,FALSE,TRUE,
HUBSRA-Plat13-WB-jubilee,HUBSRA,jubilee,tube,13,9400ZZLUSTD3,Westbound,Westbound Platform 13,TRUE,FALSE,TRUE,Stanmore,FALSE,FALSE,"For level access leaving the train at Green Park or Wembley Park, please travel in the correct carriage."
HUBSRA-Plat14-WB-jubilee,HUBSRA,jubilee,tube,14,9400ZZLUSTD3,Westbound,Westbound Platform 14,TRUE,FALSE,TRUE,Stanmore,FALSE,FALSE,"For level access leaving the train at Green Park or Wembley Park, please travel in the correct carriage."
HUBSRA-Plat15-WB-jubilee,HUBSRA,jubilee,tube,15,9400ZZLUSTD3,Westbound,Westbound Platform 15,TRUE,FALSE,TRUE,Stanmore,FALSE,FALSE,"For level access leaving the train at Green Park or Wembley Park, please travel in the correct carriage."
HUBSRA-Plat16-NB-dlr,HUBSRA,dlr,dlr,16,9400ZZDLSTD3,Northbound,Northbound Platform 16,TRUE,FALSE,TRUE,Stratford International,FALSE,FALSE,
HUBSRA-Plat17-SB-dlr,HUBSRA,dlr,dlr,17,9400ZZDLSTD4,Southbound,Southbound Platform 17,TRUE,FALSE,TRUE,Woolwich Arsenal,FALSE,FALSE,
HUBSRA-Plat3A-WB-central,HUBSRA,central,tube,3A,9400ZZDLSTD2,Westbound,Westbound Platform 3A,TRUE,FALSE,TRUE,Liverpool Street,FALSE,TRUE,
HUBSRA-Plat4A-WB-dlr,HUBSRA,dlr,dlr,4A,9400ZZDLSTD1,Westbound,Westbound Platform 4A,TRUE,FALSE,TRUE,Canary Wharf,FALSE,FALSE,
HUBSRA-Plat4B-WB-dlr,HUBSRA,dlr,dlr,4B,9400ZZDLSTD1,Westbound,Westbound Platform 4B,TRUE,FALSE,TRUE,Canary Wharf,FALSE,FALSE,
HUBSRU-Plat01-WB-central,HUBSRU,central,tube,1,9400ZZLUSRP1,Westbound,Westbound Platform 1,TRUE,FALSE,TRUE,,FALSE,FALSE,
HUBSRU-Plat02-EB-central,HUBSRU,central,tube,2,9400ZZLUSRP1,Eastbound,Eastbound Platform 2,TRUE,FALSE,TRUE,,FALSE,FALSE,
HUBSVS-Plat01-london-overground,HUBSVS,london-overground,overground,1,,,Platform 1,TRUE,FALSE,TRUE,,FALSE,FALSE,
HUBSVS-Plat02-london-overground,HUBSVS,london-overground,overground,2,,,Platform 2,TRUE,FALSE,TRUE,,FALSE,FALSE,
HUBSVS-Plat03-NB-victoria,HUBSVS,victoria,tube,3,9400ZZLUSVS1,Northbound,Northbound Platform 3,TRUE,FALSE,TRUE,,FALSE,FALSE,
HUBSVS-Plat04-NB-victoria,HUBSVS,victoria,tube,4,9400ZZLUSVS1,Northbound,Northbound Platform 4,TRUE,FALSE,TRUE,,FALSE,FALSE,
HUBSVS-Plat05-SB-victoria,HUBSVS,victoria,tube,5,9400ZZLUSVS2,Southbound,Southbound Platform 5,TRUE,FALSE,TRUE,,FALSE,FALSE,
HUBSYD-Plat01-NB-london-overground,HUBSYD,london-overground,overground,1,,Northbound,Northbound Platform 1,TRUE,FALSE,TRUE,Highbury & Islington,FALSE,TRUE,Use the Peak Hill Gardens entrance for northbound platform
HUBSYD-Plat02-SB-london-overground,HUBSYD,london-overground,overground,2,,Southbound,Southbound Platform 2,TRUE,FALSE,TRUE,Crystal Palace and West Croydon,FALSE,TRUE,Use the Station Approach emtrance for southbound platform
HUBTOG-Plat01-EB-dlr,HUBTOG,dlr,dlr,1,,Eastbound,Eastbound Platform 1,TRUE,FALSE,TRUE,,FALSE,FALSE,
HUBTOG-Plat02-EB-dlr,HUBTOG,dlr,dlr,2,,Eastbound,Eastbound Platform 2,TRUE,FALSE,TRUE,,FALSE,FALSE,
HUBTOM-Plat01-NB-victoria,HUBTOM,victoria,tube,1,9400ZZLUTMH1,Northbound,Northbound Platform 1,TRUE,FALSE,TRUE,Walthamstow Central,TRUE,FALSE,
HUBTOM-Plat02-SB-victoria,HUBTOM,victoria,tube,2,9400ZZLUTMH1,Southbound,Southbound Platform 2,TRUE,FALSE,TRUE,Brixton,TRUE,FALSE,
HUBUPM-Plat03-WB-district,HUBUPM,district,tube,3,9400ZZLUUPM1,Westbound,Westbound Platform 3,TRUE,FALSE,TRUE,Earl's Court,FALSE,FALSE,
HUBUPM-Plat04-WB-district,HUBUPM,district,tube,4,9400ZZLUUPM2,Westbound,Westbound Platform 4,TRUE,FALSE,TRUE,Earl's Court,FALSE,FALSE,
HUBUPM-Plat05-WB-district,HUBUPM,district,tube,5,9400ZZLUUPM2,Westbound,Westbound Platform 5,TRUE,FALSE,TRUE,Earl's Court,FALSE,FALSE,
HUBUPM-Plat06-london-overground,HUBUPM,london-overground,overground,6,,,Platform 6,TRUE,FALSE,TRUE,,FALSE,FALSE,
HUBVIC-Plat01-WB-circle|district,HUBVIC,circle,tube,1,9400ZZLUVIC4,Westbound,Westbound Platform 1,TRUE,TRUE,TRUE,Edgware Road,FALSE,TRUE,
HUBVIC-Plat02-EB-circle|district,HUBVIC,circle,tube,2,9400ZZLUVIC1,Eastbound,Eastbound Platform 2,TRUE,TRUE,TRUE,Hammersmith,FALSE,TRUE,
HUBVIC-Plat03-NB-victoria,HUBVIC,victoria,tube,3,9400ZZLUVIC2,Northbound,Northbound Platform 3,TRUE,FALSE,TRUE,Walthamstow Central,TRUE,FALSE,
HUBVIC-Plat04-SB-victoria,HUBVIC,victoria,tube,4,9400ZZLUVIC3,Southbound,Southbound Platform 4,TRUE,FALSE,TRUE,Brixton,TRUE,FALSE,
HUBVXH-Plat01-NB-victoria,HUBVXH,victoria,tube,1,9400ZZLUVXL1,Northbound,Northbound Platform 1,TRUE,FALSE,TRUE,Walthamstow Central,TRUE,FALSE,
HUBVXH-Plat02-SB-victoria,HUBVXH,victoria,tube,2,9400ZZLUVXL1,Southbound,Southbound Platform 2,TRUE,FALSE,TRUE,Brixton,TRUE,FALSE,
HUBWAT-Plat01-NB-northern,HUBWAT,northern,tube,1,9400ZZLUWLO3,Northbound,Northbound Platform 1,TRUE,FALSE,TRUE,,FALSE,FALSE,
HUBWAT-Plat02-SB-northern,HUBWAT,northern,tube,2,9400ZZLUWLO3,Southbound,Southbound Platform 2,TRUE,FALSE,TRUE,,FALSE,FALSE,
HUBWAT-Plat03-NB-bakerloo,HUBWAT,bakerloo,tube,3,9400ZZLUWLO1,Northbound,Northbound Platform 3,TRUE,FALSE,TRUE,,FALSE,FALSE,
HUBWAT-Plat04-SB-bakerloo,HUBWAT,bakerloo,tube,4,9400ZZLUWLO2,Southbound,Southbound Platform 4,TRUE,FALSE,TRUE,,FALSE,FALSE,
HUBWAT-Plat05-WB-jubilee,HUBWAT,jubilee,tube,5,9400ZZLUWLO4,Westbound,Westbound Platform 5,TRUE,FALSE,TRUE,Stanmore,FALSE,FALSE,"For level access leaving the train at Green Park or Wembley Park, please travel in the correct carriage."
HUBWAT-Plat06-EB-jubilee,HUBWAT,jubilee,tube,6,9400ZZLUWLO4,Eastbound,Eastbound Platform 6,TRUE,FALSE,TRUE,Stratford,FALSE,FALSE,
HUBWAT-Plat25-EB-waterloo-city,HUBWAT,waterloo-city,tube,25,9400ZZLUWLO5,Eastbound,Eastbound Platform 25,TRUE,FALSE,TRUE,,TRUE,TRUE,
HUBWAT-Plat26-WB-waterloo-city,HUBWAT,waterloo-city,tube,26,9400ZZLUWLO6,Westbound,Westbound Platform 26,TRUE,FALSE,TRUE,,FALSE,FALSE,
HUBWBP-Plat01-WB-district,HUBWBP,district,tube,1,9400ZZLUWBN2,Westbound,Westbound Platform 1,TRUE,FALSE,TRUE,,FALSE,FALSE,
HUBWBP-Plat02-EB-district,HUBWBP,district,tube,2,9400ZZLUWBN1,Eastbound,Eastbound Platform 2,TRUE,FALSE,TRUE,Edgware Road,FALSE,FALSE,
HUBWBP-Plat03-SB-london-overground,HUBWBP,london-overground,overground,3,,Southbound,Southbound Platform 3,TRUE,FALSE,TRUE,Clapham Junction,FALSE,TRUE,
HUBWBP-Plat04-NB-london-overground,HUBWBP,london-overground,overground,4,,Northbound,Northbound Platform 4,TRUE,FALSE,TRUE,Willesden Junction,FALSE,TRUE,
HUBWCY-EB-tram,HUBWCY,tram,tram,,,Eastbound,Eastbound,TRUE,FALSE,TRUE,,TRUE,FALSE,
HUBWCY-Plat01-NB-london-overground,HUBWCY,london-overground,overground,1,,Northbound,Northbound Platform 1,TRUE,FALSE,TRUE,Highbury & Islington,FALSE,TRUE,
HUBWEH-Plat01-WB-district|hammersmith-city,HUBWEH,district,tube,1,940GZZLUWHM1,Westbound,Westbound Platform 1,TRUE,TRUE,TRUE,Earl's Court,FALSE,FALSE,
HUBWEH-Plat02-EB-district|hammersmith-city,HUBWEH,district,tube,2,940GZZLUWHM1,Eastbound,Eastbound Platform 2,TRUE,TRUE,TRUE,Upminster,FALSE,FALSE,
HUBWEH-Plat03-SB-dlr,HUBWEH,dlr,dlr,3,9400ZZDLWHM1,Southbound,Southbound Platform 3,TRUE,FALSE,TRUE,Canning Town,FALSE,FALSE,
HUBWEH-Plat04-NB-dlr,HUBWEH,dlr,dlr,4,9400ZZDLWHM1,Northbound,Northbound Platform 4,TRUE,FALSE,TRUE,Stratford,FALSE,FALSE,
HUBWEH-Plat05-WB-jubilee,HUBWEH,jubilee,tube,5,9400ZZLUWHM2,Westbound,Westbound Platform 5,TRUE,FALSE,TRUE,Stanmore,FALSE,FALSE,
HUBWEH-Plat06-EB-jubilee,HUBWEH,jubilee,tube,6,9400ZZLUWHM2,Eastbound,Eastbound Platform 6,TRUE,FALSE,TRUE,Stratford,FALSE,FALSE,
HUBWFJ-Plat01-SB-london-overground,HUBWFJ,london-overground,overground,1,,Southbound,Southbound Platform 1,TRUE,FALSE,TRUE,Euston,FALSE,TRUE,
HUBWFJ-Plat02-SB-london-overground,HUBWFJ,london-overground,overground,2,,Southbound,Southbound Platform 2,TRUE,FALSE,TRUE,Euston,FALSE,TRUE,
HUBWFJ-Plat03-SB-london-overground,HUBWFJ,london-overground,overground,3,,Southbound,Southbound Platform 3,TRUE,FALSE,TRUE,Euston,FALSE,TRUE,
HUBWFJ-Plat04-SB-london-overground,HUBWFJ,london-overground,overground,4,,Southbound,Southbound Platform 4,TRUE,FALSE,TRUE,Euston,FALSE,TRUE,
HUBWHC-Plat01-SB-london-overground,HUBWHC,london-overground,overground,1,,Southbound,Southbound Platform 1,TRUE,FALSE,TRUE,Liverpool Street,FALSE,TRUE,Use the Station Approach entrance for southbound platform
HUBWHC-Plat01-SB-victoria,HUBWHC,victoria,tube,1,9400ZZLUWWL1,Southbound,Southbound Platform 1,TRUE,FALSE,TRUE,,FALSE,FALSE,
